event_id,animal_id,datetime,longitude,latitude,outlier
2270700182,121207,2013-02-12T17:42:00Z,-62.20800781,-64.63999939,
2270700183,121207,2013-02-12T17:51:00Z,-62.20700073,-64.64199829,
2270700184,121207,2013-02-12T18:56:00Z,-62.21798706,-64.63899994,
2270700185,121207,2013-02-12T19:19:00Z,-62.2130127,-64.63700104,
2270700186,121207,2013-02-12T19:29:00Z,-62.21398926,-64.63700104,
2270700187,121207,2013-02-12T23:00:00Z,-62.21798706,-64.63400269,
2270700188,121207,2013-02-12T23:32:00Z,-62.29098511,-64.60700226,
2270700189,121207,2013-02-12T23:57:00Z,-62.25698853,-64.60700226,
2270700190,121207,2013-02-13T00:06:00Z,-62.24301147,-64.60700226,
2270700191,121207,2013-02-13T00:19:00Z,-62.22198486,-64.6190033,
2270700192,121207,2013-02-13T00:30:00Z,-62.20199585,-64.60600281,
2270700193,121207,2013-02-13T00:39:00Z,-62.20098877,-64.59899902,
2270700194,121207,2013-02-13T01:12:00Z,-62.23800659,-64.58100128,
2270700195,121207,2013-02-13T01:36:00Z,-62.23199463,-64.5759964,
2270700196,121207,2013-02-13T01:46:00Z,-62.24099731,-64.56600189,
2270700197,121207,2013-02-13T01:56:00Z,-62.23800659,-64.55699921,
2270700198,121207,2013-02-13T05:04:00Z,-62.26199341,-64.56800079,
2270700199,121207,2013-02-13T05:16:00Z,-62.27700806,-64.55799866,
2270700200,121207,2013-02-13T05:31:00Z,-62.30200195,-64.5510025,
2270700201,121207,2013-02-13T05:39:00Z,-62.2789917,-64.55400085,
2270700202,121207,2013-02-13T06:10:00Z,-62.32400513,-64.55699921,
2270700203,121207,2013-02-13T06:33:00Z,-62.35501099,-64.56300354,
2270700204,121207,2013-02-13T06:42:00Z,-62.36999512,-64.56199646,
2270700205,121207,2013-02-13T06:59:00Z,-62.37399292,-64.56500244,
2270700206,121207,2013-02-13T07:10:00Z,-62.38000488,-64.5510025,
2270700207,121207,2013-02-13T07:21:00Z,-62.35198975,-64.55500031,
2270700208,121207,2013-02-13T07:54:00Z,-62.31100464,-64.54299927,
2270700209,121207,2013-02-13T11:09:00Z,-62.24200439,-64.5059967,
2270700210,121207,2013-02-13T11:34:00Z,-62.24099731,-64.5059967,
2270700211,121207,2013-02-13T11:40:00Z,-62.20098877,-64.51699829,
2270700212,121207,2013-02-13T12:17:00Z,-62.23699951,-64.51799774,
2270700213,121207,2013-02-13T12:44:00Z,-62.20098877,-64.52700043,
2270700214,121207,2013-02-13T13:23:00Z,-62.19900513,-64.51799774,
2270700215,121207,2013-02-13T13:59:00Z,-62.20001221,-64.51100159,
2270700216,121207,2013-02-13T17:23:00Z,-62.23999023,-64.53299713,
2270700217,121207,2013-02-13T17:40:00Z,-62.25100708,-64.53700256,
2270700218,121207,2013-02-13T18:32:00Z,-62.26098633,-64.52200317,
2270700219,121207,2013-02-13T19:13:00Z,-62.18499756,-64.4980011,
2270700220,121207,2013-02-13T19:23:00Z,-62.23400879,-64.51000214,
2270700221,121207,2013-02-14T00:09:00Z,-62.18301392,-64.51300049,
2270700222,121207,2013-02-14T00:19:00Z,-62.20498657,-64.45500183,
2270700223,121207,2013-02-14T00:29:00Z,-62.20700073,-64.50099945,
2270700224,121207,2013-02-14T00:55:00Z,-62.22399902,-64.5019989,
2270700225,121207,2013-02-14T01:13:00Z,-62.2250061,-64.47499847,
2270700226,121207,2013-02-14T01:47:00Z,-62.21600342,-64.48200226,
2270700227,121207,2013-02-14T01:59:00Z,-62.18600464,-64.47699738,
2270700228,121207,2013-02-14T05:04:00Z,-62.21798706,-64.51399994,
2270700229,121207,2013-02-14T05:23:00Z,-62.20098877,-64.51000214,
2270700230,121207,2013-02-14T05:27:00Z,-62.22000122,-64.51699829,
2270700231,121207,2013-02-14T05:52:00Z,-62.23300171,-64.48799896,
2270700232,121207,2013-02-14T06:05:00Z,-62.25601196,-64.49199677,
2270700233,121207,2013-02-14T06:19:00Z,-62.25900269,-64.49500275,
2270700234,121207,2013-02-14T06:50:00Z,-62.25601196,-64.4960022,
2270700235,121207,2013-02-14T07:01:00Z,-62.26998901,-64.5,
2270700236,121207,2013-02-14T07:07:00Z,-62.27200317,-64.5,
2270700237,121207,2013-02-14T07:28:00Z,-62.29098511,-64.4980011,
2270700238,121207,2013-02-14T07:41:00Z,-62.28601074,-64.50499725,
2270700239,121207,2013-02-14T07:55:00Z,-62.32400513,-64.4980011,
2270700240,121207,2013-02-14T11:08:00Z,-62.35299683,-64.49700165,
2270700242,121207,2013-02-14T12:06:00Z,-62.60198975,-64.55699921,
2270700243,121207,2013-02-14T12:28:00Z,-62.43798828,-64.56999969,
2270700244,121207,2013-02-14T12:59:00Z,-62.66799927,-64.5490036,
2270700245,121207,2013-02-14T13:48:00Z,-62.66598511,-64.54599762,
2270700246,121207,2013-02-14T17:14:00Z,-62.85400391,-64.54599762,
2270700247,121207,2013-02-14T17:26:00Z,-62.82699585,-64.56199646,
2270700248,121207,2013-02-14T19:05:00Z,-62.76699829,-64.55599976,
2270700249,121207,2013-02-14T19:15:00Z,-62.67800903,-64.54299927,
2270700250,121207,2013-02-14T19:44:00Z,-62.72601318,-64.54799652,
2270700251,121207,2013-02-14T23:11:00Z,-62.60998535,-64.54599762,
2270700252,121207,2013-02-14T23:20:00Z,-62.63299561,-64.54699707,
2270700253,121207,2013-02-14T23:55:00Z,-62.61300659,-64.53700256,
2270700254,121207,2013-02-15T00:12:00Z,-62.6000061,-64.54199982,
2270700255,121207,2013-02-15T00:21:00Z,-62.61499023,-64.5530014,
2270700256,121207,2013-02-15T00:29:00Z,-62.66000366,-64.53900146,
2270700257,121207,2013-02-15T00:49:00Z,-62.6539917,-64.53800201,
2270700258,121207,2013-02-15T01:01:00Z,-62.67498779,-64.54599762,
2270700259,121207,2013-02-15T01:36:00Z,-62.64898682,-64.5510025,
2270700260,121207,2013-02-15T01:52:00Z,-62.64099121,-64.53199768,
2270700261,121207,2013-02-15T01:56:00Z,-62.67199707,-64.54799652,
2270700262,121207,2013-02-15T05:03:00Z,-62.66299438,-64.5490036,
2270700263,121207,2013-02-15T05:08:00Z,-62.70599365,-64.54100037,
2270700264,121207,2013-02-15T05:12:00Z,-62.72698975,-64.54499817,
2270700265,121207,2013-02-15T05:29:00Z,-62.74301147,-64.54699707,
2270700266,121207,2013-02-15T05:43:00Z,-62.6960144,-64.55500031,
2270700267,121207,2013-02-15T05:58:00Z,-62.74200439,-64.54699707,
2270700268,121207,2013-02-15T06:35:00Z,-62.68899536,-64.55899811,
2270700269,121207,2013-02-15T06:49:00Z,-62.66799927,-64.55999756,
2270700270,121207,2013-02-15T06:55:00Z,-62.68399048,-64.55200195,
2270700271,121207,2013-02-15T07:08:00Z,-62.69198608,-64.5490036,
2270700272,121207,2013-02-15T07:20:00Z,-62.70800781,-64.55899811,
2270700273,121207,2013-02-15T07:33:00Z,-62.69100952,-64.5719986,
2270700274,121207,2013-02-15T11:54:00Z,-62.66900635,-64.55599976,
2270700275,121207,2013-02-15T12:12:00Z,-62.67001343,-64.56099701,
2270700276,121207,2013-02-15T12:34:00Z,-62.64199829,-64.5530014,
2270700277,121207,2013-02-15T13:37:00Z,-62.66699219,-64.57800293,
2270700278,121207,2013-02-15T13:50:00Z,-62.6789856,-64.55699921,
2270700279,121207,2013-02-15T17:06:00Z,-62.70999146,-64.56500244,
2270700280,121207,2013-02-15T18:51:00Z,-62.70599365,-64.56400299,
2270700281,121207,2013-02-15T19:00:00Z,-62.68499756,-64.56400299,
2270700282,121207,2013-02-15T19:21:00Z,-62.68499756,-64.56800079,
2270700283,121207,2013-02-15T23:00:00Z,-62.71200562,-64.57099915,
2270700284,121207,2013-02-15T23:51:00Z,-62.6789856,-64.56099701,
2270700285,121207,2013-02-15T23:59:00Z,-62.68099976,-64.58399963,
2270700286,121207,2013-02-16T00:09:00Z,-62.66900635,-64.56900024,
2270700287,121207,2013-02-16T00:10:00Z,-62.66900635,-64.5719986,
2270700288,121207,2013-02-16T00:20:00Z,-62.67401123,-64.5719986,
2270700289,121207,2013-02-16T00:36:00Z,-62.68099976,-64.57499695,
2270700290,121207,2013-02-16T01:26:00Z,-62.66400146,-64.56199646,
2270700291,121207,2013-02-16T01:40:00Z,-62.65200806,-64.56099701,
2270700292,121207,2013-02-16T01:45:00Z,-62.65899658,-64.56199646,
2270700293,121207,2013-02-16T01:53:00Z,-62.67001343,-64.55699921,
2270700294,121207,2013-02-16T05:10:00Z,-62.70401001,-64.5719986,
2270700296,121207,2013-02-16T05:20:00Z,-62.66000366,-64.53199768,
2270700297,121207,2013-02-16T05:30:00Z,-62.58499146,-64.59500122,
2270700298,121207,2013-02-16T06:24:00Z,-62.60900879,-64.56500244,
2270700299,121207,2013-02-16T06:39:00Z,-62.54998779,-64.56500244,
2270700300,121207,2013-02-16T06:45:00Z,-62.57299805,-64.57499695,
2270700301,121207,2013-02-16T06:53:00Z,-62.58401489,-64.55799866,
2270700302,121207,2013-02-16T06:59:00Z,-62.60400391,-64.56500244,
2270700303,121207,2013-02-16T07:09:00Z,-62.60800171,-64.55999756,
2270700304,121207,2013-02-16T11:42:00Z,-62.71099854,-64.57900238,
2270700306,121207,2013-02-16T12:10:00Z,-62.64001465,-64.58599854,
2270700307,121207,2013-02-16T13:27:00Z,-62.5960083,-64.59100342,
2270700308,121207,2013-02-16T17:05:00Z,-62.70098877,-64.58499908,
2270700309,121207,2013-02-16T18:39:00Z,-62.65499878,-64.53299713,
2270700310,121207,2013-02-16T18:54:00Z,-62.65899658,-64.53900146,
2270700311,121207,2013-02-16T18:58:00Z,-62.67300415,-64.53199768,
2270700312,121207,2013-02-16T23:35:00Z,-62.78799438,-64.52700043,
2270700313,121207,2013-02-16T23:45:00Z,-62.84698486,-64.5530014,
2270700314,121207,2013-02-16T23:51:00Z,-62.82998657,-64.54000092,
2270700315,121207,2013-02-16T23:59:00Z,-62.83700562,-64.54100037,
2270700316,121207,2013-02-17T00:12:00Z,-62.8420105,-64.53800201,
2270700317,121207,2013-02-17T01:14:00Z,-62.85598755,-64.56400299,
2270700318,121207,2013-02-17T01:28:00Z,-62.82699585,-64.53399658,
2270700319,121207,2013-02-17T01:32:00Z,-62.88598633,-64.53800201,
2270700320,121207,2013-02-17T01:36:00Z,-62.86401367,-64.53299713,
2270700321,121207,2013-02-17T01:50:00Z,-62.83499146,-64.52700043,
2270700322,121207,2013-02-17T05:07:00Z,-62.85598755,-64.48200226,
2270700323,121207,2013-02-17T06:15:00Z,-62.89498901,-64.4509964,
2270700324,121207,2013-02-17T06:25:00Z,-62.89700317,-64.44100189,
2270700325,121207,2013-02-17T06:29:00Z,-62.88400269,-64.44200134,
2270700326,121207,2013-02-17T06:32:00Z,-62.88198853,-64.44200134,
2270700327,121207,2013-02-17T06:35:00Z,-62.87701416,-64.44300079,
2270700328,121207,2013-02-17T06:45:00Z,-62.89898682,-64.43199921,
2270700329,121207,2013-02-17T07:57:00Z,-62.90600586,-64.42199707,
2270700330,121207,2013-02-17T11:27:00Z,-63.04998779,-64.40100098,
2270700331,121207,2013-02-17T11:28:00Z,-63.02700806,-64.40200043,
2270700332,121207,2013-02-17T11:45:00Z,-62.99499512,-64.41300201,
2270700333,121207,2013-02-17T13:08:00Z,-63.04998779,-64.40599823,
2270700334,121207,2013-02-17T13:13:00Z,-63.07800293,-64.41300201,
2270700335,121207,2013-02-17T13:29:00Z,-63.08599854,-64.41000366,
2270700336,121207,2013-02-17T18:30:00Z,-63.08300781,-64.33300018,
2270700337,121207,2013-02-17T18:42:00Z,-63.0880127,-64.33000183,
2270700338,121207,2013-02-17T23:26:00Z,-63.0249939,-64.43399811,
2270700339,121207,2013-02-17T23:28:00Z,-63.04000854,-64.4280014,
2270700340,121207,2013-02-17T23:34:00Z,-63.02301025,-64.41600037,
2270700341,121207,2013-02-17T23:35:00Z,-63.02099609,-64.42099762,
2270700342,121207,2013-02-17T23:39:00Z,-63.0369873,-64.4240036,
2270700343,121207,2013-02-17T23:48:00Z,-63.07800293,-64.4240036,
2270700344,121207,2013-02-18T01:04:00Z,-63.08999634,-64.38300323,
2270700345,121207,2013-02-18T01:11:00Z,-63.04699707,-64.39199829,
2270700346,121207,2013-02-18T01:16:00Z,-63.0710144,-64.40399933,
2270700347,121207,2013-02-18T01:18:00Z,-63.06100464,-64.40200043,
2270700348,121207,2013-02-18T01:21:00Z,-63.03500366,-64.39499664,
2270700349,121207,2013-02-18T01:27:00Z,-63.04699707,-64.39399719,
2270700350,121207,2013-02-18T06:05:00Z,-63.05801392,-64.35600281,
2270700351,121207,2013-02-18T06:09:00Z,-63.09799194,-64.35399628,
2270700352,121207,2013-02-18T06:20:00Z,-63.05999756,-64.36399841,
2270700353,121207,2013-02-18T06:21:00Z,-63.08300781,-64.36000061,
2270700354,121207,2013-02-18T06:23:00Z,-63.06900024,-64.35600281,
2270700355,121207,2013-02-18T07:47:00Z,-63.07901001,-64.34400177,
2270700357,121207,2013-02-18T07:53:00Z,-63.06399536,-64.35199738,
2270700358,121207,2013-02-18T07:56:00Z,-63.04998779,-64.35500336,
2270700359,121207,2013-02-18T11:05:00Z,-63.15899658,-64.34200287,
2270700360,121207,2013-02-18T11:20:00Z,-63.13198853,-64.34899902,
2270700361,121207,2013-02-18T11:22:00Z,-63.14599609,-64.34500122,
2270700362,121207,2013-02-18T12:43:00Z,-63.12799072,-64.33999634,
2270700363,121207,2013-02-18T13:02:00Z,-63.12298584,-64.33999634,
2270700364,121207,2013-02-18T13:03:00Z,-63.12600708,-64.33899689,
2270700365,121207,2013-02-18T18:19:00Z,-63.05999756,-64.33599854,
2270700366,121207,2013-02-18T18:30:00Z,-63.05499268,-64.32900238,
2270700367,121207,2013-02-18T19:53:00Z,-63.04699707,-64.33699799,
2270700369,121207,2013-02-18T23:09:00Z,-63.09399414,-64.37000275,
2270700370,121207,2013-02-18T23:15:00Z,-63.10101318,-64.38300323,
2270700371,121207,2013-02-18T23:23:00Z,-63.08599854,-64.36299896,
2270700373,121207,2013-02-18T23:27:00Z,-63.08499146,-64.37599945,
2270700374,121207,2013-02-19T00:50:00Z,-63.04199219,-64.37999725,
2270700375,121207,2013-02-19T00:51:00Z,-63.04299927,-64.3769989,
2270700376,121207,2013-02-19T00:54:00Z,-63.02600098,-64.3809967,
2270700377,121207,2013-02-19T01:04:00Z,-63.03900146,-64.38200378,
2270700378,121207,2013-02-19T01:08:00Z,-63.0369873,-64.375,
2270700379,121207,2013-02-19T01:09:00Z,-63.0289917,-64.38300323,
2270700380,121207,2013-02-19T05:45:00Z,-63.09500122,-64.37599945,
2270700381,121207,2013-02-19T05:48:00Z,-63.0920105,-64.36100006,
2270700382,121207,2013-02-19T05:52:00Z,-63.10400391,-64.3769989,
2270700383,121207,2013-02-19T05:59:00Z,-63.10598755,-64.3789978,
2270700384,121207,2013-02-19T06:07:00Z,-63.1289978,-64.36199951,
2270700385,121207,2013-02-19T06:09:00Z,-63.07998657,-64.35900116,
2270700386,121207,2013-02-19T07:24:00Z,-63.04598999,-64.35299683,
2270700387,121207,2013-02-19T07:29:00Z,-63.06799316,-64.35199738,
2270700388,121207,2013-02-19T07:37:00Z,-63.03500366,-64.35600281,
2270700389,121207,2013-02-19T07:48:00Z,-63.03500366,-64.35700226,
2270700390,121207,2013-02-19T07:49:00Z,-63.0329895,-64.35399628,
2270700391,121207,2013-02-19T11:02:00Z,-62.98199463,-64.33499908,
2270700392,121207,2013-02-19T11:08:00Z,-63.05999756,-64.33799744,
2270700393,121207,2013-02-19T12:28:00Z,-63.04400635,-64.3710022,
2270700394,121207,2013-02-19T12:38:00Z,-63.0880127,-64.36199951,
2270700395,121207,2013-02-19T12:44:00Z,-63.1000061,-64.36599731,
2270700396,121207,2013-02-19T18:09:00Z,-63.1000061,-64.36399841,
2270700397,121207,2013-02-19T18:12:00Z,-63.08599854,-64.35399628,
2270700398,121207,2013-02-19T19:27:00Z,-63.07901001,-64.37000275,
2270700399,121207,2013-02-19T19:45:00Z,-63.04400635,-64.37400055,
2270700400,121207,2013-02-19T19:53:00Z,-63.07501221,-64.3809967,
2270700401,121207,2013-02-19T23:05:00Z,-63.16400146,-64.33799744,
2270700403,121207,2013-02-19T23:14:00Z,-63.13101196,-64.33999634,
2270700404,121207,2013-02-19T23:18:00Z,-63.15899658,-64.34899902,
2270700405,121207,2013-02-20T00:27:00Z,-63.12298584,-64.36499786,
2270700406,121207,2013-02-20T00:29:00Z,-63.10900879,-64.36499786,
2270700407,121207,2013-02-20T00:41:00Z,-63.09799194,-64.36299896,
2270700408,121207,2013-02-20T00:45:00Z,-63.0960083,-64.36499786,
2270700409,121207,2013-02-20T00:53:00Z,-63.11099243,-64.35900116,
2270700410,121207,2013-02-20T00:56:00Z,-63.09399414,-64.35700226,
2270700411,121207,2013-02-20T05:21:00Z,-63.10900879,-64.3259964,
2270700412,121207,2013-02-20T05:26:00Z,-63.10501099,-64.31400299,
2270700413,121207,2013-02-20T05:35:00Z,-63.125,-64.31199646,
2270700414,121207,2013-02-20T05:40:00Z,-63.14300537,-64.32499695,
2270700415,121207,2013-02-20T05:57:00Z,-63.14099121,-64.32299805,
2270700416,121207,2013-02-20T07:00:00Z,-63.09100342,-64.30400085,
2270700417,121207,2013-02-20T07:08:00Z,-63.10800171,-64.29599762,
2270700418,121207,2013-02-20T07:14:00Z,-63.10800171,-64.30500031,
2270700419,121207,2013-02-20T07:25:00Z,-63.12200928,-64.28800201,
2270700420,121207,2013-02-20T07:33:00Z,-63.11999512,-64.28299713,
2270700421,121207,2013-02-20T07:35:00Z,-63.10198975,-64.27899933,
2270700422,121207,2013-02-20T11:59:00Z,-63.38500977,-64.20400238,
2270700423,121207,2013-02-20T12:16:00Z,-63.38299561,-64.22000122,
2270700424,121207,2013-02-20T12:32:00Z,-63.41400146,-64.19799805,
2270700425,121207,2013-02-20T13:41:00Z,-63.48498535,-64.18800354,
2270700426,121207,2013-02-20T18:00:00Z,-63.69699097,-64.23400116,
2270700427,121207,2013-02-20T18:06:00Z,-63.71398926,-64.25299835,
2270700428,121207,2013-02-20T19:01:00Z,-63.73699951,-64.25299835,
2270700429,121207,2013-02-20T19:34:00Z,-63.73400879,-64.25099945,
2270700430,121207,2013-02-20T19:49:00Z,-63.73199463,-64.24700165,
2270700431,121207,2013-02-20T23:01:00Z,-63.76000977,-64.25,
2270700432,121207,2013-02-20T23:06:00Z,-63.82501221,-64.27100372,
2270700433,121207,2013-02-21T00:03:00Z,-63.81900024,-64.25900269,
2270700434,121207,2013-02-21T00:09:00Z,-63.81399536,-64.25700378,
2270700435,121207,2013-02-21T00:18:00Z,-63.80499268,-64.25299835,
2270700436,121207,2013-02-21T00:34:00Z,-63.85101318,-64.26300049,
2270700437,121207,2013-02-21T00:44:00Z,-63.82699585,-64.26699829,
2270700438,121207,2013-02-21T00:46:00Z,-63.81600952,-64.26899719,
2270700439,121207,2013-02-21T01:44:00Z,-63.88598633,-64.27899933,
2270700440,121207,2013-02-21T01:54:00Z,-63.83401489,-64.26799774,
2270700441,121207,2013-02-21T05:00:00Z,-63.89599609,-64.27500153,
2270700442,121207,2013-02-21T05:06:00Z,-63.89498901,-64.29100037,
2270700443,121207,2013-02-21T05:13:00Z,-63.88598633,-64.29299927,
2270700444,121207,2013-02-21T05:30:00Z,-63.8710022,-64.29699707,
2270700445,121207,2013-02-21T05:48:00Z,-63.9039917,-64.2990036,
2270700446,121207,2013-02-21T06:40:00Z,-63.81698608,-64.31099701,
2270700447,121207,2013-02-21T06:44:00Z,-63.84399414,-64.28900146,
2270700448,121207,2013-02-21T06:52:00Z,-63.85800171,-64.29100037,
2270700449,121207,2013-02-21T07:17:00Z,-63.90200806,-64.3010025,
2270700450,121207,2013-02-21T07:22:00Z,-63.89300537,-64.29399872,
2270700451,121207,2013-02-21T07:24:00Z,-63.90200806,-64.28900146,
2270700452,121207,2013-02-21T11:37:00Z,-63.94000244,-64.30200195,
2270700453,121207,2013-02-21T11:44:00Z,-63.85198975,-64.30599976,
2270700454,121207,2013-02-21T11:50:00Z,-63.85101318,-64.30799866,
2270700455,121207,2013-02-21T12:21:00Z,-63.85998535,-64.30400085,
2270700456,121207,2013-02-21T13:25:00Z,-63.8500061,-64.30500031,
2270700457,121207,2013-02-21T13:33:00Z,-63.84899902,-64.30500031,
2270700458,121207,2013-02-21T17:36:00Z,-63.84899902,-64.33499908,
2270700459,121207,2013-02-21T17:57:00Z,-63.8500061,-64.33599854,
2270700460,121207,2013-02-21T19:30:00Z,-63.85400391,-64.34400177,
2270700461,121207,2013-02-21T23:01:00Z,-63.79598999,-64.3219986,
2270700462,121207,2013-02-21T23:37:00Z,-63.81100464,-64.31700134,
2270700463,121207,2013-02-21T23:44:00Z,-63.79501343,-64.32099915,
2270700464,121207,2013-02-21T23:54:00Z,-63.7829895,-64.31600189,
2270700465,121207,2013-02-22T00:24:00Z,-63.83300781,-64.3259964,
2270700466,121207,2013-02-22T00:31:00Z,-63.82400513,-64.33200073,
2270700467,121207,2013-02-22T00:32:00Z,-63.81698608,-64.33200073,
2270700468,121207,2013-02-22T01:18:00Z,-63.86401367,-64.35299683,
2270700469,121207,2013-02-22T01:25:00Z,-63.86700439,-64.36799622,
2270700470,121207,2013-02-22T01:34:00Z,-63.88800049,-64.35900116,
2270700471,121207,2013-02-22T01:58:00Z,-63.91699219,-64.36799622,
2270700472,121207,2013-02-22T05:21:00Z,-64.2829895,-64.31400299,
2270700473,121207,2013-02-22T05:33:00Z,-64.29800415,-64.31400299,
2270700474,121207,2013-02-22T06:11:00Z,-64.41299438,-64.30500031,
2270700475,121207,2013-02-22T06:26:00Z,-64.41000366,-64.3030014,
2270700476,121207,2013-02-22T06:27:00Z,-64.4079895,-64.30599976,
2270700477,121207,2013-02-22T07:05:00Z,-64.51400757,-64.30699921,
2270700478,121207,2013-02-22T07:13:00Z,-64.53399658,-64.30400085,
2270700479,121207,2013-02-22T07:48:00Z,-64.6000061,-64.32099915,
2270700480,121207,2013-02-22T11:24:00Z,-64.94400024,-64.29299927,
2270700481,121207,2013-02-22T11:25:00Z,-64.93499756,-64.29299927,
2270700482,121207,2013-02-22T12:04:00Z,-65.0039978,-64.30899811,
2270700483,121207,2013-02-22T13:05:00Z,-65.07901001,-64.31999969,
2270700484,121207,2013-02-22T13:08:00Z,-65.07998657,-64.31999969,
2270700485,121207,2013-02-22T13:52:00Z,-65.16799927,-64.33799744,
2270700486,121207,2013-02-22T17:31:00Z,-65.33999634,-64.40599823,
2270700487,121207,2013-02-22T17:41:00Z,-65.34899902,-64.40899658,
2270700488,121207,2013-02-22T19:11:00Z,-65.47698975,-64.42299652,
2270700489,121207,2013-02-22T19:23:00Z,-65.51400757,-64.43199921,
2270700490,121207,2013-02-22T19:52:00Z,-65.54998779,-64.43699646,
2270700491,121207,2013-02-22T23:14:00Z,-65.7130127,-64.45400238,
2270700492,121207,2013-02-22T23:28:00Z,-65.76599121,-64.46099854,
2270700493,121207,2013-02-23T00:15:00Z,-65.79598999,-64.46600342,
2270700494,121207,2013-02-23T00:19:00Z,-65.82000732,-64.44599915,
2270700495,121207,2013-02-23T00:25:00Z,-65.82400513,-64.45700073,
2270700496,121207,2013-02-23T00:54:00Z,-65.92001343,-64.45200348,
2270700497,121207,2013-02-23T01:10:00Z,-65.95800781,-64.45400238,
2270700498,121207,2013-02-23T01:53:00Z,-66.05300903,-64.48100281,
2270700499,121207,2013-02-23T01:54:00Z,-66.06100464,-64.47200012,
2270700500,121207,2013-02-23T01:58:00Z,-66.07699585,-64.46800232,
2270700501,121207,2013-02-23T05:09:00Z,-66.13900757,-64.56099701,
2270700502,121207,2013-02-23T05:21:00Z,-66.15100098,-64.56999969,
2270700503,121207,2013-02-23T05:24:00Z,-66.14898682,-64.56900024,
2270700504,121207,2013-02-23T05:50:00Z,-66.11499023,-64.58300018,
2270700505,121207,2013-02-23T06:05:00Z,-66.11499023,-64.56099701,
2270700506,121207,2013-02-23T06:06:00Z,-66.12298584,-64.56900024,
2270700507,121207,2013-02-23T06:53:00Z,-66.11999512,-64.55999756,
2270700508,121207,2013-02-23T07:01:00Z,-66.10900879,-64.56400299,
2270700509,121207,2013-02-23T07:24:00Z,-66.09899902,-64.56099701,
2270700510,121207,2013-02-23T07:43:00Z,-66.08499146,-64.55999756,
2270700511,121207,2013-02-23T07:46:00Z,-66.11300659,-64.55500031,
2270700512,121207,2013-02-23T11:00:00Z,-66.12600708,-64.62999725,
2270700513,121207,2013-02-23T11:03:00Z,-66.11700439,-64.62999725,
2270700514,121207,2013-02-23T11:54:00Z,-66.13101196,-64.64499664,
2270700515,121207,2013-02-23T12:41:00Z,-66.15499878,-64.65200043,
2270700516,121207,2013-02-23T12:44:00Z,-66.16101074,-64.65200043,
2270700517,121207,2013-02-23T13:41:00Z,-66.18200684,-64.65299988,
2270700518,121207,2013-02-23T17:27:00Z,-66.23498535,-64.66300201,
2270700519,121207,2013-02-23T17:28:00Z,-66.23300171,-64.66500092,
2270700520,121207,2013-02-23T19:08:00Z,-66.25299072,-64.65699768,
2270700521,121207,2013-02-23T19:16:00Z,-66.23599243,-64.64600372,
2270700522,121207,2013-02-23T19:28:00Z,-66.23199463,-64.63899994,
2270700523,121207,2013-02-23T23:04:00Z,-66.31399536,-64.66100311,
2270700524,121207,2013-02-24T00:02:00Z,-66.32800293,-64.69499969,
2270700525,121207,2013-02-24T00:05:00Z,-66.34698486,-64.68499756,
2270700526,121207,2013-02-24T00:15:00Z,-66.35800171,-64.67900085,
2270700527,121207,2013-02-24T00:30:00Z,-66.37298584,-64.6989975,
2270700528,121207,2013-02-24T00:43:00Z,-66.35101318,-64.70500183,
2270700529,121207,2013-02-24T00:46:00Z,-66.35400391,-64.70200348,
2270700530,121207,2013-02-24T01:41:00Z,-66.34399414,-64.70600128,
2270700532,121207,2013-02-24T01:53:00Z,-66.3789978,-64.68900299,
2270700533,121207,2013-02-24T05:00:00Z,-66.51098633,-64.70800018,
2270700534,121207,2013-02-24T05:10:00Z,-66.50698853,-64.70400238,
2270700535,121207,2013-02-24T05:12:00Z,-66.51998901,-64.70500183,
2270700536,121207,2013-02-24T05:25:00Z,-66.52600098,-64.72000122,
2270700537,121207,2013-02-24T05:41:00Z,-66.49499512,-64.72799683,
2270700538,121207,2013-02-24T05:45:00Z,-66.51800537,-64.73000336,
2270700539,121207,2013-02-24T06:39:00Z,-66.5369873,-64.76999664,
2270700540,121207,2013-02-24T06:47:00Z,-66.54800415,-64.75800323,
2270700542,121207,2013-02-24T07:04:00Z,-66.55599976,-64.76999664,
2270700543,121207,2013-02-24T07:19:00Z,-66.55499268,-64.78299713,
2270700544,121207,2013-02-24T07:25:00Z,-66.54598999,-64.77600098,
2270700545,121207,2013-02-24T11:43:00Z,-66.63598633,-64.83699799,
2270700546,121207,2013-02-24T12:19:00Z,-66.63198853,-64.84500122,
2270700547,121207,2013-02-24T12:23:00Z,-66.64001465,-64.84300232,
2270700548,121207,2013-02-24T13:27:00Z,-66.65200806,-64.85299683,
2270700549,121207,2013-02-24T13:58:00Z,-66.65899658,-64.85900116,
2270700550,121207,2013-02-24T17:15:00Z,-66.79901123,-64.86399841,
2270700551,121207,2013-02-24T17:17:00Z,-66.79998779,-64.86399841,
2270700552,121207,2013-02-24T18:56:00Z,-66.89099121,-64.85399628,
2270700553,121207,2013-02-24T19:02:00Z,-66.90200806,-64.85099792,
2270700554,121207,2013-02-24T19:04:00Z,-66.89300537,-64.84700012,
2270700555,121207,2013-02-25T00:03:00Z,-67.31698608,-64.75800323,
2270700556,121207,2013-02-25T00:07:00Z,-67.33700562,-64.76000214,
2270700557,121207,2013-02-25T00:23:00Z,-67.2829895,-64.76599884,
2270700558,121207,2013-02-25T00:25:00Z,-67.32901001,-64.77100372,
